word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
พุทธศตวรรษ,ช่วงเวลาหนึ่งร้อยปีในปฏิทินพุทธศักราช,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แสงจันทร์,แสงที่มาจากดวงจันทร์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
เทือกเขาภูพาน,เทือกเขาที่ตั้งอยู่ในภาคตะวันออกเฉียงเหนือของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
แม่ฮ่องสอน,จังหวัดหนึ่งในภาคเหนือของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ทับทิม,อัญมณีสีแดงที่มีค่าสูง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
หมากกั๊บแก๊บ,เครื่องมือหรืออุปกรณ์ที่ใช้ในการจับหรือบีบ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
วิรุญมุข,ชื่อเทพหรืออมนุษย์ในตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เจ้าเซ็น,ชื่อตำแหน่งหรือฐานันดรศักดิ์ในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ภาชนะดินเผา,ภาชนะที่ทำจากดินเผา,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ชาวภูไท,กลุ่มชาติพันธุ์ในภาคอีสานของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
องคต,ส่วนของร่างกายในวรรณคดีหรือตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ลาวเวียง,ชื่อเรียกกลุ่มชาติพันธุ์ลาวในพื้นที่เวียงจันทน์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ละครเสภา,การแสดงละครแบบดั้งเดิมของไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
มวยโบราณ,ศิลปะการต่อสู้แบบดั้งเดิมของไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ป้องกันตัว,วิธีการป้องกันตนเองในศิลปะการต่อสู้,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ลิลิตพระลอ,วรรณคดีไทยโบราณ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
อยุธยา,ราชธานีเก่าของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
หน่อไม้,อาหารจากพืชในวัฒนธรรมไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
รำมาตรฐาน,การรำแบบมาตรฐานในนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
จองถนน,พิธีกรรมในการสร้างถนนแบบโบราณ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ทหารเอก,ตำแหน่งทหารระดับสูงในประวัติศาสตร์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
สอดแทรก,เทคนิคในการแสดงหรือเล่าเรื่อง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
นางพญาคำปิน,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ท้าวพิชัยพิษณุกร,ตัวละครในวรรณคดีหรือตำนานไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงดวงจันทร์วันเพ็ญ,เพลงไทยเดิมที่มีทำนองไพเราะ มักใช้บรรเลงในงานสำคัญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นิ้วเพชร,ชื่อเรียกนิ้วมือที่ใช้ดีดเครื่องดนตรีไทย เช่น จะเข้,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ขีดขิน,ชื่อตัวละครในวรรณคดีไทยเรื่องขุนช้างขุนแผน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พื้นบ้านภาคใต้,วัฒนธรรมและวิถีชีวิตของคนในภาคใต้ของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
พิเภก,ตัวละครในวรรณคดีเรื่องรามเกียรติ์ เป็นน้องชายทศกัณฐ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไทยดุสิต,ชื่อเรียกกลุ่มคนหรือวัฒนธรรมในเขตดุสิต กรุงเทพฯ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
การดีด,เทคนิคการเล่นเครื่องดนตรีไทยด้วยการดีดสาย,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ขุนแผน,ตัวละครเอกในวรรณคดีไทยเรื่องขุนช้างขุนแผน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รัชฎา,ชื่อเรียกเครื่องประดับหรือเครื่องแต่งกายไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ท้าวลัสเตียน,ตัวละครในวรรณคดีไทย เป็นยักษ์ผู้มีฤทธิ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระอิศวร,เทพเจ้าสูงสุดในศาสนาพราหมณ์-ฮินดู,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
เขี้ยวแก้ว,วัตถุศักดิ์สิทธิ์ในความเชื่อไทย มักทำจากวัสดุมีค่า,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
กิจจะ,คำเรียกพิธีกรรมหรือจารีตสำคัญ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ตะเขิ่ง,ชื่อเครื่องดนตรีไทยประเภทเครื่องตี,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ภาคกลาง,พื้นที่ทางภูมิศาสตร์และวัฒนธรรมของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ยูเนสโก,องค์การการศึกษา วิทยาศาสตร์ และวัฒนธรรมแห่งสหประชาชาติ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
สมัยทวารวดี,ยุคสมัยทางประวัติศาสตร์ของไทยที่มีอิทธิพลจากวัฒนธรรมอินเดีย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
รำคู่,การแสดงรำที่แสดงโดยคู่รำ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ไทยศิวาลัย,ชื่อเทพเจ้าในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พญาขร,ชื่อตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
การปั้น,เทคนิคการสร้างรูปทรงด้วยดินหรือวัสดุอื่นๆ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ละครนอก,รูปแบบการแสดงละครไทยแบบดั้งเดิม,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
เครื่องดนตรีพื้นบ้าน,เครื่องดนตรีที่ใช้ในวัฒนธรรมท้องถิ่น,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
เพลงยอดชายใจหาญ,บทเพลงที่มีเนื้อหาเกี่ยวกับความกล้าหาญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
อีสาน,ภูมิภาคทางตะวันออกเฉียงเหนือของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ออกศึก,การออกไปทำสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระแม่คงคา,เทพเจ้าแห่งแม่น้ำในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กลอุบาย,เทคนิคหรือวิธีการที่ใช้ในการแสดง,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
พระอุมา,เทพเจ้าในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
คำร้อง,เนื้อเพลงที่ใช้ในการร้อง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ขอขมา,การแสดงความสำนึกผิดและขออภัยอย่างเป็นทางการ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ภาคตะวันออกเฉียงเหนือ,ภูมิภาคหนึ่งของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มลายู,กลุ่มชาติพันธุ์ในเอเชียตะวันออกเฉียงใต้,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ไทยทรงดำ,กลุ่มชาติพันธุ์ไทยที่มีวัฒนธรรมเฉพาะ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
มุกดาหาร,จังหวัดหนึ่งในประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
พระองค์,คำเรียกพระมหากษัตริย์หรือพระบรมวงศานุวงศ์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ละครใน,รูปแบบการแสดงละครไทยโบราณ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
กุลสตรี,สตรีที่มีกิริยามารยาทดี,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ฤาษี,นักบวชในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงมอญดูดาว,เพลงไทยเดิมที่มีทำนองไพเราะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
บุษราคัม,อัญมณีสีเหลือง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
บูชายัญ,พิธีกรรมถวายสิ่งของเพื่อเป็นเครื่องสังเวย,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ข้าวเหนียว,อาหารหลักของคนไทยในบางภูมิภาค,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
สระอโนดาต,สระน้ำศักดิ์สิทธิ์ในคติพุทธ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
สุพรรณมัจฉา,ปลาทองในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พัดเรนัง,พัดที่ใช้ในราชสำนัก ทำจากใบตาลหรือวัสดุชั้นดี มักตกแต่งอย่างประณีต,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
บินหนี,การหลบหนีหรือหลีกเลี่ยงอย่างรวดเร็ว มักใช้ในบริบททางวรรณคดีหรือประวัติศาสตร์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ภาคอีสาน,ภูมิภาคทางตะวันออกเฉียงเหนือของประเทศไทย มีวัฒนธรรมเฉพาะตัว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แม่บท,แบบแผนหรือต้นแบบหลักในศิลปะการแสดงหรือดนตรี,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ข่ายเหล็ก,เครื่องมือหรืออุปกรณ์ที่ทำจากเหล็กขัดกันเป็นร่างแห ใช้ในทางการทหารหรือการป้องกัน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ฝากตัว,การแสดงความนอบน้อมหรือขอเข้าเป็นบริวารของบุคคลที่มีฐานะสูงกว่า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
การนุ่งห่ม,วิธีการแต่งกายตามประเพณีหรือสถานภาพทางสังคม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
นางใน,สตรีที่รับใช้ในราชสำนักหรือเป็นตัวละครหญิงในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ฝ่ามือ,ส่วนของมือที่ใช้ในการแสดงท่าทางหรือศิลปะการต่อสู้,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
แม่ท่า,ท่าหลักหรือท่าพื้นฐานในศิลปะการแสดงหรือการรำ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ขันดอก,ภาชนะสำหรับใส่ดอกไม้หรือเครื่องบูชา มักใช้ในพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
บุรี,เมืองหรือนครในวรรณคดีหรือประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
เพลงหน้าพาทย์,เพลงที่ใช้ประกอบการแสดงโขนหรือละคร มีทำนองเฉพาะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
สากล,สิ่งที่ได้รับการยอมรับในระดับนานาชาติ หรืออาจหมายถึงเครื่องมือประเภทค้อน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ภารตนาฏยัม,รูปแบบการแสดงนาฏศิลป์คลาสสิกของอินเดีย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
พระมหากษัตริย์,ประมุขแห่งรัฐในระบอบสมบูรณาญาสิทธิราชย์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กรุงรัตนโกสินทร์,ราชธานีของประเทศไทยตั้งแต่ปี 2325,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ลำนำ,บทกวีหรือคำประพันธ์สำหรับขับร้อง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ตามเพลง,การร้องหรือบรรเลงดนตรีตามจังหวะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นางฟ้า,เทวดาหรือสิ่งเหนือธรรมชาติในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การจับปลา,วิธีการหาปลาของชุมชนริมน้ำ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
กาฬสินธุ์,จังหวัดในภาคตะวันออกเฉียงเหนือของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงบูชานักรบ,บทเพลงสำหรับประกอบพิธีกรรมเกี่ยวกับนักรบ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
มัยราพณ์,ตัวละครยักษ์ในวรรณคดีรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงฝรั่งรำเท้า,ดนตรีที่มีอิทธิพลจากตะวันตก,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
น้องสาว,คำเรียกผู้หญิงที่เกิดจากพ่อแม่เดียวกันและอายุน้อยกว่า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
วาดรูป,การสร้างภาพด้วยเส้นและสีบนพื้นผิว,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ภาพจิตรกรรมฝาผนัง,งานศิลปะที่เขียนบนผนังอาคาร,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
ทำนาย,การคาดการณ์เหตุการณ์ในอนาคต,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
บุหงา,เครื่องหอมหรือดอกไม้แห้งสำหรับบูชา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
ประชิดตัว,การเข้าใกล้หรือจู่โจมในระยะใกล้,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
พระเมรุ,เมรุเผาศพสำหรับพระมหากษัตริย์หรือเจ้านายชั้นสูง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ไทยเรือนต้น,รูปแบบสถาปัตยกรรมไทยดั้งเดิม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
ชุมพร,จังหวัดในภาคใต้ของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
นางอัปสราบายน,นางฟ้าหรือเทพอัปสรในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ศรพาลจันทร์,ชื่ออาวุธในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
แสงอาทิตย์,แสงจากดวงอาทิตย์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
ต้นลีลาวดี,ไม้ดอกที่มีความสำคัญในวัฒนธรรมไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
หนังใหญ่,การแสดงพื้นบ้านไทยใช้หนังสัตว์ทำเป็นตัวละคร,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
มหาสมุทร,ผืนน้ำขนาดใหญ่,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
กินรี,นกในตำนานที่มีรูปร่างครึ่งนกครึ่งมนุษย์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การไถ,กระบวนการเตรียมดินสำหรับเพาะปลูก,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
