word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
กระทบไม้,การตีหรือกระทบไม้เพื่อสร้างเสียงดนตรี,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ริมแม่น้ำ,บริเวณที่อยู่ติดกับแม่น้ำ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,place,historical_spatial
ออกเดินทาง,การเริ่มต้นเดินทางหรือเดินทางไปยังที่หมาย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
มเหสี,ภรรยาของพระมหากษัตริย์หรือเจ้าชาย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
การขับร้อง,การร้องเพลงหรือขับร้องเสียง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
เพลงชาวไทย,เพลงที่มีลักษณะเฉพาะของชาวไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ตารีกีปัส,เครื่องดนตรีพื้นเมืองของภาคใต้,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
งานประติมากรรม,งานศิลปะที่สร้างขึ้นโดยการแกะสลักหรือหล่อ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
เครื่องประกอบจังหวะ,เครื่องดนตรีที่ใช้ในการสร้างจังหวะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
พระพรหม,เทวะในศาสนาฮินดูที่เป็นผู้สร้างจักรวาล,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ทอผ้า,กระบวนการผลิตผ้าโดยการทอเส้นด้ายหรือเส้นใย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
พลลิง,ตัวละครในวรรณคดีที่เป็นลิงในกองทัพของพระราม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระสวามี,ตัวละครในวรรณคดีที่เป็นพระเจ้าของพระนางสิรินธารา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
แม่น้ำโขง,แม่น้ำที่ไหลผ่านหลายประเทศในเอเชียตะวันออกเฉียงใต้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
กองทัพ,กลุ่มทหารที่มีการจัดระเบียบและฝึกหัดเพื่อการรบ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ไพฑูรย์,อัญมณีที่มีสีฟ้าหรือสีขาวใส,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ลอยน้ำ,การปล่อยของลงน้ำเพื่อเป็นพิธีกรรมหรือการเฉลิมฉลอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
หน้าบัน,ส่วนของสถาปัตยกรรมที่อยู่เหนือประตูหรือหน้าต่าง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
กรุงเทพ,เมืองหลวงของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,deity,historical_spatial
นางกินรี,ตัวละครในวรรณคดีที่เป็นสตรีมีปีก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การรบ,การต่อสู้หรือการสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
วานรินทร์,ตัวละครในวรรณคดีที่เป็นลิงในกองทัพของพระราม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไฟไหม้,เหตุการณ์ที่เกิดจากการเผาไหม้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ออกรบ,การนำกองทัพออกไปทำสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
กลุ่มชาติพันธุ์,กลุ่มคนที่มีเชื้อสายหรือวัฒนธรรมร่วมกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ขี่ม้า,การขับขี่ม้า,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
น้ำมันยาง,น้ำยางที่ได้จากต้นยาง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
มีฤทธิ์,มีพลังหรืออำนาจ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ฉลองพระองค์,การแต่งกายของพระมหากษัตริย์หรือพระบรมวงศานุวงศ์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
สมัยสุโขทัย,ยุคสมัยของอาณาจักรสุโขทัย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระอินทร์,เทพเจ้าในศาสนาพุทธและฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การต่อสู้,การปะทะหรือขัดแย้งระหว่างฝ่ายต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระนิพนธ์,งานเขียนหรือวรรณกรรมที่พระมหากษัตริย์ทรงพระราชนิพนธ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
การโปรย,การกระทำโดยการโยนหรือกระจายสิ่งของ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ดาวดึงส์,ชื่อของดาวที่มีความสำคัญในโหราศาสตร์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กลางคืน,ช่วงเวลาที่มืดและไม่มีแสงแดด,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
เพลงฟ้อนดวงดอกไม้,เพลงที่ใช้ในการฟ้อนหรือรำวง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ดนตรีไทย,ดนตรีที่มีลักษณะเฉพาะของประเทศไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ชาวภูไท,กลุ่มชาติพันธุ์ที่อาศัยอยู่ในภาคตะวันออกเฉียงเหนือของประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
องคต,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญในเรื่องพระอภัยมณี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลาวเวียง,กลุ่มชาติพันธุ์ลาวที่อาศัยอยู่ในภาคตะวันออกเฉียงเหนือของประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ละครเสภา,รูปแบบการแสดงที่มีการเล่าเรื่องผ่านการร่ายรำและบทเพลง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
มวยโบราณ,รูปแบบการต่อสู้ด้วยมือเปล่าที่มีประวัติศาสตร์ยาวนานในประเทศไทย,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ป้องกันตัว,ทักษะการป้องกันตนเองจากอันตราย,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ลิลิตพระลอ,วรรณคดีไทยที่เล่าเรื่องราวของพระลอและนางพิมพิลาไลย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
อยุธยา,เมืองที่เป็นศูนย์กลางของอาณาจักรอยุธยาในประวัติศาสตร์ไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
หน่อไม้,พืชที่มีลำต้นอ่อนและใช้เป็นอาหาร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
รำมาตรฐาน,กระบวนท่ารำที่มีการกำหนดแบบแผนและมาตรฐาน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
จองถนน,การขออนุญาตใช้พื้นที่ถนนสำหรับกิจกรรมต่างๆ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ทหารเอก,ตำแหน่งทางทหารที่มีความสำคัญและฐานันดรศักดิ์สูง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
สอดแทรก,การแทรกแซงหรือแทรกเข้าไปในกระบวนการหรือกิจกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
นางพญาคำปิน,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญในเรื่องลิลิตพระลอ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ท้าวพิชัยพิษณุกร,ตัวละครในวรรณคดีไทยที่มีบทบาทสำคัญในเรื่องพระอภัยมณี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงดวงจันทร์วันเพ็ญ,เพลงไทยที่บรรยายถึงความงดงามของดวงจันทร์ในคืนวันเพ็ญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นิ้วเพชร,เครื่องประดับที่ทำจากเพชร,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ขีดขิน,การขีดขินหรือการขีดเขียนด้วยเข็มหรือเครื่องมือที่แหลมคม,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
พื้นบ้านภาคใต้,วิถีชีวิตและการดำเนินชีวิตของคนในภาคใต้ของประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
พิเภก,ตัวละครในวรรณคดีเรื่องรามเกียรติ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไทยดุสิต,ชื่อของสถานที่หรือเขตพระราชฐานในประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
การดีด,เทคนิคการเล่นเครื่องดนตรีโดยการดีดสาย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ขุนแผน,ตัวละครในวรรณคดีเรื่องขุนช้างขุนแผน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รัชฎา,ชื่อที่อาจหมายถึงชื่อคนหรือสถานที่,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ท้าวลัสเตียน,ตัวละครในวรรณคดีเรื่องขุนช้างขุนแผน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระอิศวร,เทพเจ้าในศาสนาฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เขี้ยวแก้ว,เครื่องประดับหรืออาวุธที่ทำจากแก้ว,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
กิจจะ,คำที่อาจหมายถึงการกระทำหรือกิจกรรมทางสังคม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ตะเขิ่ง,เครื่องดนตรีไทยชนิดหนึ่ง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ภาคกลาง,ภูมิภาคทางภูมิศาสตร์ของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ขอขมา,พิธีกรรมขออภัยหรือขอโทษต่อผู้ที่ได้รับความเสียหาย,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ภาคตะวันออกเฉียงเหนือ,ภูมิภาคทางภูมิศาสตร์ของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มลายู,กลุ่มชาติพันธุ์ที่อาศัยอยู่ในภาคใต้ของประเทศไทยและประเทศมาเลเซีย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ไทยทรงดำ,ชุดประจำชาติของไทยที่มีลักษณะเฉพาะทางการแต่งกาย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
มุกดาหาร,จังหวัดในภาคตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
พระองค์,คำที่ใช้เรียกพระมหากษัตริย์หรือพระบรมวงศานุวงศ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ละครใน,ละครที่แสดงภายในวังหรือสถานที่สำคัญ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
กุลสตรี,คำที่ใช้เรียกสตรีที่มีฐานันดรศักดิ์หรือเกียรติยศ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ฤาษี,ผู้ที่บำเพ็ญเพียรในป่าหรือสถานที่อันเงียบสงัด,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงมอญดูดาว,เพลงที่มีที่มาจากวัฒนธรรมมอญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
บุษราคัม,ชื่อของสัตว์ในวรรณคดีหรือสิ่งมีชีวิตเชิงตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
บูชายัญ,พิธีกรรมการบูชาหรือสังเวยสิ่งศักดิ์สิทธิ์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ข้าวเหนียว,อาหารหลักของคนในภาคตะวันออกเฉียงเหนือ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
สระอโนดาต,สระน้ำในวรรณคดีหรือคติความเชื่อ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
สุพรรณมัจฉา,ชื่อของตัวละครในวรรณคดีหรือสิ่งมีชีวิตเชิงตำนาน,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พัดเรนัง,พัดที่ใช้ในการแสดงนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
บินหนี,กระบวนท่ารำในนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ภาคอีสาน,ภูมิภาคทางตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แม่บท,บทเพลงหรือทำนองที่ใช้เป็นแบบอย่างในการแต่งเพลง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ข่ายเหล็ก,เครื่องดนตรีไทยชนิดหนึ่ง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ฝากตัว,พิธีกรรมการเข้ารับตำแหน่งหรือการขอความคุ้มครอง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
การนุ่งห่ม,การสวมใส่เสื้อผ้าตามประเพณีไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
นางใน,ตัวละครหญิงในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ฝ่ามือ,ส่วนของมือที่อยู่ระหว่างข้อมือและนิ้ว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
แม่ท่า,ผู้ดูแลเรือหรือท่าเรือ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ขันดอก,เครื่องดนตรีไทยชนิดหนึ่ง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
บุรี,ตัวละครในวรรณคดีไทย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงหน้าพาทย์,บทเพลงที่ใช้ในการแสดงนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
สากล,ที่เป็นที่ยอมรับหรือใช้กันอย่างกว้างขวาง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ภารตนาฏยัม,รูปแบบการแสดงนาฏศิลป์จากอินเดีย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
พระมหากษัตริย์,พระเจ้าแผ่นดินหรือผู้ปกครองสูงสุดของราชอาณาจักร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กรุงรัตนโกสินทร์,ชื่อเมืองหลวงของประเทศไทยในยุคกรุงรัตนโกสินทร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ลำนำ,บทเพลงที่ใช้ในการบรรยายเรื่องราวหรือแสดงความรู้สึก,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ตามเพลง,การเล่นหรือร้องเพลงตามทำนองที่กำหนด,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นางฟ้า,ตัวละครในวรรณคดีที่มีลักษณะเป็นผู้หญิงสวยงามและมีพลังวิเศษ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การจับปลา,กิจกรรมการหาปลาโดยวิธีต่างๆ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
กาฬสินธุ์,ชื่อจังหวัดในภาคตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงบูชานักรบ,บทเพลงที่ใช้ในการบูชาหรือสดุดีนักรบ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,ritual,ritual_belief
มัยราพณ์,ตัวละครในวรรณคดีที่มีลักษณะเป็นอมนุษย์และมีพลังวิเศษ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงฝรั่งรำเท้า,บทเพลงที่ใช้ในการรำเท้าแบบฝรั่ง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
