word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
ตำนาน,เรื่องเล่าที่มีความสำคัญในวัฒนธรรมและประวัติศาสตร์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
รังควาญ,การรบกวนหรือทำให้เดือดร้อน,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ลำเพลิน,การแสดงที่มีความสนุกสนานและเพลิดเพลิน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
ฟันปลา,อาวุธที่มีลักษณะคล้ายฟันปลา ใช้ในการต่อสู้,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
เมืองชมพู,ชื่อเมืองในวรรณกรรมไทยที่มีความสำคัญในเรื่องราว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
สิ้นชีพ,การตายหรือการสิ้นสุดของชีวิต,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
วันวาน,วันหรือช่วงเวลาที่ผ่านมา,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พิธีทางศาสนา,พิธีกรรมที่เกี่ยวข้องกับความเชื่อทางศาสนา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ล้านนา,ชื่อภูมิภาคทางภาคเหนือของไทยที่มีวัฒนธรรมเฉพาะ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
อวตาร,การลงมาเกิดในรูปแบบใหม่ของเทพหรือบุคคลสำคัญ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เทวดา,สิ่งมีชีวิตที่มีอำนาจเหนือธรรมชาติในความเชื่อ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ตารี,เครื่องประดับที่ใช้ในการตกแต่งร่างกาย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,ประณีตศิลป์และทัศนศิลป์,งานช่างศิลปกรรมและเทคนิควิธี,artifact,material_culture
กองไฟ,ไฟที่เกิดจากการเผาไหม้ของวัสดุ ใช้ในพิธีกรรมหรือการสังสรรค์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ปราสาทพนมรุ้ง,สถานที่ทางประวัติศาสตร์ที่มีความสำคัญในวรรณกรรมไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
อิทธิฤทธิ์,พลังหรืออำนาจที่เหนือธรรมชาติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
สิ้นชีวิต,การตายหรือการสิ้นสุดของชีวิต,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
กลับบ้าน,การกลับไปยังที่ที่เคยอยู่หรือที่ที่มีความหมาย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
เพลงลาวคำหอม,เพลงพื้นบ้านที่มีความสำคัญในวัฒนธรรมลาว,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
เครื่องประกอบจังหวะ,อุปกรณ์ที่ใช้ในการสร้างจังหวะในดนตรี,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
พระพรหม,เทพเจ้าสูงสุดในศาสนาฮินดูที่เป็นผู้สร้างโลก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ทอผ้า,กระบวนการสร้างผ้าจากเส้นด้าย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
พลลิง,ตัวละครในวรรณกรรมที่มีลักษณะเป็นลิง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระสวามี,สามีของพระนางในวรรณกรรมหรือศาสนา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
แม่น้ำโขง,แม่น้ำที่เป็นพรมแดนระหว่างประเทศไทยและประเทศลาว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
กองทัพ,กลุ่มคนที่จัดตั้งขึ้นเพื่อการรบ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ไพฑูรย์,ตัวละครในวรรณกรรมที่มีลักษณะเป็นผู้มีความรู้,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลอยน้ำ,การเคลื่อนที่อยู่บนผิวน้ำ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
หน้าบัน,ส่วนที่อยู่ด้านบนของประตูหรือหน้าต่าง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
กรุงเทพ,เมืองหลวงของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,deity,historical_spatial
นางกินรี,ตัวละครในวรรณกรรมที่มีลักษณะเป็นนางฟ้า,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การรบ,การต่อสู้ระหว่างกองทัพ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
วานรินทร์,ตัวละครในวรรณกรรมที่มีลักษณะเป็นลิง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไฟไหม้,เหตุการณ์ที่เกิดไฟลุกไหม้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ออกรบ,การเข้าร่วมการต่อสู้หรือสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
กลุ่มชาติพันธุ์,กลุ่มคนที่มีวัฒนธรรมและประเพณีร่วมกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ขี่ม้า,การนั่งบนหลังม้าเพื่อเดินทางหรือแข่งขัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
น้ำมันยาง,สารที่ได้จากต้นยางพารา ใช้ในการผลิตยาง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
มีฤทธิ์,มีพลังหรืออำนาจในการทำสิ่งใดสิ่งหนึ่ง,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ฉลองพระองค์,การแต่งกายหรือสวมใส่เสื้อผ้าสำหรับพระมหากษัตริย์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
สมัยสุโขทัย,ยุคประวัติศาสตร์ไทยที่มีอาณาจักรสุโขทัยเป็นศูนย์กลาง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระอินทร์,เทพเจ้าที่มีอำนาจในศาสนาพราหมณ์-ฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การต่อสู้,การเผชิญหน้าหรือแข่งขันระหว่างฝ่ายต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระนิพนธ์,งานเขียนหรือผลงานที่พระมหากษัตริย์หรือพระราชินีสร้างขึ้น,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การโปรย,การกระทำที่ทำให้สิ่งของตกลงมาเป็นจำนวนมาก,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ดาวดึงส์,สวรรค์ชั้นหนึ่งในความเชื่อทางศาสนาพราหมณ์-ฮินดู,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กลางคืน,ช่วงเวลาที่มีแสงน้อยหรือไม่มีแสง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงฟ้อนดวงดอกไม้,เพลงที่ใช้ในการฟ้อนรำที่มีทำนองไพเราะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ดนตรีไทย,รูปแบบของดนตรีที่มีเอกลักษณ์เฉพาะตัวของไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ชาวภูไท,กลุ่มชาติพันธุ์ที่มีวัฒนธรรมและภาษาของตนเองในประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
องคต,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญในเรื่อง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลาวเวียง,ชื่อเรียกของกลุ่มชาติพันธุ์ที่มีวัฒนธรรมและภาษาของตนเองในภาคอีสาน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ละครเสภา,รูปแบบการแสดงที่มีการเล่าเรื่องผ่านบทเพลงและการแสดง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
มวยโบราณ,ศิลปะการต่อสู้แบบดั้งเดิมของไทยที่มีการฝึกฝนและแข่งขัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,historical_spatial
ป้องกันตัว,เทคนิคการป้องกันตัวจากการโจมตีหรือการทำร้าย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ลิลิตพระลอ,วรรณกรรมไทยที่เล่าเรื่องราวความรักและความสูญเสีย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
อยุธยา,ชื่อเมืองหลวงเก่าของไทยที่มีความสำคัญทางประวัติศาสตร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
หน่อไม้,พืชที่ใช้เป็นอาหารในวัฒนธรรมไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
รำมาตรฐาน,รูปแบบการรำที่มีการกำหนดท่าทางและจังหวะอย่างชัดเจน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
จองถนน,การจัดการพื้นที่สำหรับการแสดงหรือกิจกรรมต่างๆ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ทหารเอก,ตำแหน่งของบุคคลที่มีความสำคัญในด้านการทหาร,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
สอดแทรก,การนำเสนอเนื้อหาหรือความคิดในบริบทที่ไม่คาดคิด,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
นางพญาคำปิน,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญในเรื่อง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ท้าวพิชัยพิษณุกร,ตัวละครในวรรณกรรมไทยที่มีบทบาทสำคัญในเรื่อง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงดวงจันทร์วันเพ็ญ,เพลงที่มีความเกี่ยวข้องกับความงามของดวงจันทร์ในคืนวันเพ็ญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นิ้วเพชร,ชื่อของตัวละครในวรรณกรรมที่มีความสามารถพิเศษ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ขีดขิน,คำที่ใช้เรียกสิ่งที่มีลักษณะเฉพาะในวรรณกรรมหรือวัฒนธรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พื้นบ้านภาคใต้,วัฒนธรรมและวิถีชีวิตของชุมชนในภาคใต้ของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
พิเภก,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไทยดุสิต,ชื่อที่ใช้เรียกถึงความเป็นไทยในด้านวัฒนธรรมและประเพณี,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
การดีด,การเล่นเครื่องดนตรีโดยการดีดสาย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ขุนแผน,ตัวละครในวรรณกรรมที่มีความสามารถพิเศษและเป็นที่รู้จัก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รัชฎา,ชื่อที่ใช้เรียกถึงสถานะทางสังคมในวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
ท้าวลัสเตียน,ตัวละครในวรรณกรรมที่มีบทบาทสำคัญในเรื่องราว,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พระอิศวร,เทพเจ้าที่มีความสำคัญในความเชื่อและวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เขี้ยวแก้ว,วัตถุที่มีความสำคัญในวรรณกรรมและความเชื่อ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
กิจจะ,คำที่ใช้เรียกถึงกิจกรรมหรือการกระทำในวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ตะเขิ่ง,ชื่อของเครื่องดนตรีพื้นบ้านที่มีความสำคัญในวัฒนธรรม,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ภาคกลาง,พื้นที่ทางภูมิศาสตร์ที่มีความสำคัญในประวัติศาสตร์และวัฒนธรรมไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ขอขมา,พิธีกรรมที่แสดงความขอโทษหรือขออภัยต่อสิ่งศักดิ์สิทธิ์หรือผู้มีพระคุณ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ภาคตะวันออกเฉียงเหนือ,ภูมิภาคหนึ่งของประเทศไทยที่มีวัฒนธรรมและประเพณีเฉพาะตัว,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มลายู,กลุ่มชาติพันธุ์ที่มีวัฒนธรรมและภาษาที่เป็นเอกลักษณ์ในภูมิภาคเอเชียตะวันออกเฉียงใต้,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ไทยทรงดำ,กลุ่มชาติพันธุ์ที่มีเอกลักษณ์ทางวัฒนธรรมและการแต่งกายเฉพาะตัวในประเทศไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
มุกดาหาร,จังหวัดหนึ่งในภาคตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
พระองค์,คำเรียกที่ใช้สำหรับพระมหากษัตริย์หรือพระราชินี,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ละครใน,รูปแบบการแสดงที่มีการเล่าเรื่องผ่านการแสดงและบทพูด,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
กุลสตรี,คำที่ใช้เรียกผู้หญิงที่มีความประพฤติดีและมีคุณธรรม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ฤาษี,ตัวละครในวรรณกรรมที่มีความสามารถพิเศษและมักเกี่ยวข้องกับการบำเพ็ญเพียร,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงมอญดูดาว,เพลงพื้นบ้านที่มีความเกี่ยวข้องกับวัฒนธรรมมอญ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
บุษราคัม,อัญมณีที่มีสีเหลืองทองและมีค่าในวัฒนธรรมไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
บูชายัญ,พิธีกรรมที่มีการถวายสิ่งของหรือสัตว์เพื่อแสดงความเคารพต่อสิ่งศักดิ์สิทธิ์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ข้าวเหนียว,อาหารที่ทำจากข้าวเหนียวซึ่งเป็นส่วนสำคัญในวัฒนธรรมการกินของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
สระอโนดาต,สถานที่ในวรรณกรรมที่มีความสำคัญในเรื่องราวต่างๆ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,พื้นที่ทางวัฒนธรรมและสถาบัน,สถานที่จัดแสดงและเขตพระราชฐาน,place,historical_spatial
สุพรรณมัจฉา,ตัวละครในวรรณกรรมที่มีความสำคัญในเรื่องราวเกี่ยวกับปลา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พัดเรนัง,พัดที่ใช้ในพิธีกรรมหรือการแสดงที่มีความสำคัญในวัฒนธรรมไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
บินหนี,การหลบหนีหรือการหลบซ่อนตัวในบริบทของวรรณกรรม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ภาคอีสาน,ภูมิภาคหนึ่งของประเทศไทยที่มีวัฒนธรรมและประเพณีเฉพาะ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แม่บท,บทที่เป็นต้นแบบหรือหลักในการสร้างสรรค์งานศิลปะ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ข่ายเหล็ก,อุปกรณ์ที่ใช้ในการจับหรือดักสัตว์,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
ฝากตัว,การขอให้ผู้อื่นช่วยดูแลหรือสนับสนุน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
การนุ่งห่ม,การสวมใส่เสื้อผ้าในวัฒนธรรมไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
นางใน,ตัวละครหญิงที่มีบทบาทสำคัญในวรรณกรรมหรือการแสดง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
ฝ่ามือ,ส่วนของมือที่ใช้ในการสัมผัสหรือจับสิ่งของ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
แม่ท่า,ผู้หญิงที่มีบทบาทสำคัญในพิธีกรรมหรือการแสดง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ขันดอก,ภาชนะที่ใช้ในการบูชาหรือจัดพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
