word,definition,lvl1,lvl2,lvl3,entity_type,context_tag
แม่น้ำโขง,แม่น้ำสายสำคัญในภูมิภาคเอเชียตะวันออกเฉียงใต้,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
กองทัพ,กลุ่มกำลังทหารที่จัดตั้งขึ้นเพื่อการสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ไพฑูรย์,อัญมณีสีเหลืองแกมเขียวหรือที่เรียกว่าเพชรตาแมว,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ลอยน้ำ,การทรงตัวอยู่บนผิวน้ำโดยไม่จม,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
หน้าบัน,องค์ประกอบสถาปัตยกรรมไทยที่อยู่ส่วนบนของผนังหุ้มกลอง,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
กรุงเทพ,เมืองหลวงของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,deity,historical_spatial
นางกินรี,อมนุษย์ที่มีร่างกายท่อนบนเป็นมนุษย์และท่อนล่างเป็นนก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การรบ,การต่อสู้กันด้วยกำลังอาวุธในสงคราม,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
วานรินทร์,พญาวานรหรือผู้เป็นใหญ่ในหมู่ลิง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไฟไหม้,เหตุการณ์เพลิงไหม้ที่สร้างความเสียหาย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ออกรบ,การยกกองทัพออกไปทำสงครามหรือต่อสู้กับข้าศึก,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
กลุ่มชาติพันธุ์,กลุ่มคนที่มีวัฒนธรรม ภาษา และประวัติศาสตร์ร่วมกัน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ขี่ม้า,การบังคับและโดยสารบนหลังม้าเพื่อการเดินทางหรือการรบ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
น้ำมันยาง,น้ำมันที่ได้จากการเจาะต้นยางนา ใช้ในงานช่างและอุตสาหกรรมพื้นบ้าน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
มีฤทธิ์,การมีอำนาจวิเศษหรือพลังเหนือธรรมชาติ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ฉลองพระองค์,เครื่องแต่งกายสำหรับพระมหากษัตริย์และเจ้านาย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
สมัยสุโขทัย,ช่วงเวลาทางประวัติศาสตร์ของอาณาจักรสุโขทัย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
พระอินทร์,เทพเจ้าผู้เป็นใหญ่ในสวรรค์ชั้นดาวดึงส์ตามคติพุทธและพราหมณ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การต่อสู้,การใช้กำลังเข้าประทะกันเพื่อเอาชนะ,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
พระนิพนธ์,ผลงานการเขียนหรือแต่งหนังสือของเจ้านาย,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
การโปรย,กริยาการซัดหรือหว่านสิ่งของ เช่น ดอกไม้ ในพิธีกรรม,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ดาวดึงส์,ชื่อสวรรค์ชั้นที่ 2 ซึ่งเป็นที่สถิตของพระอินทร์,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
กลางคืน,ช่วงเวลาตั้งแต่ค่ำจนถึงเช้า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
เพลงฟ้อนดวงดอกไม้,ชื่อบทเพลงประกอบการรำฟ้อนที่มีเนื้อหาเกี่ยวกับดอกไม้,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ดนตรีไทย,ศิลปะแห่งเสียงที่จัดทำขึ้นตามจารีตวัฒนธรรมไทย,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,เครื่องดนตรีและวงดนตรี,music,performing_arts
ชาวภูไท,กลุ่มชาติพันธุ์ตระกูลไท-กะไดที่มีเอกลักษณ์ด้านการแต่งกายและภาษา มีถิ่นฐานเดิมในแคว้นสิบสองจุไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
องคต,ตัวละครในเรื่องรามเกียรติ์ เป็นบุตรของพาลีกับนางมณโฑ มีบทบาทเป็นทหารเอกของพระราม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ลาวเวียง,กลุ่มชาวลาวที่อพยพมาจากเวียงจันทน์ในสมัยรัตนโกสินทร์ตอนต้น กระจายตัวอยู่ในภาคกลางของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ละครเสภา,ศิลปะการแสดงที่พัฒนามาจากการขับเสภา โดยมีการแสดงเป็นเรื่องราวและใช้ปี่พาทย์ประกอบ,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
มวยโบราณ,ศิลปะการต่อสู้ด้วยมือเปล่าของไทยที่มีมาแต่โบราณ มีท่าทางและเอกลักษณ์ตามแต่ละท้องถิ่น,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ป้องกันตัว,ทักษะหรือกลวิธีในการใช้ร่างกายหรืออาวุธเพื่อปกป้องตนเองจากการถูกทำร้าย,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ลิลิตพระลอ,วรรณคดีประเภทลิลิตที่มีเนื้อหาเกี่ยวกับความรักอมตะระหว่างพระลอ พระเพื่อน และพระแพง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
อยุธยา,ราชธานีเก่าของไทยและชื่อจังหวัดในปัจจุบัน มีความสำคัญทางประวัติศาสตร์และโบราณคดี,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
หน่อไม้,ส่วนของหน่ออ่อนของไผ่ที่นำมาปรุงเป็นอาหาร เป็นวัตถุดิบสำคัญในวิถีชีวิตไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
รำมาตรฐาน,ชุดการแสดงนาฏศิลป์ไทยที่กรมศิลปากรปรับปรุงมาจากรำโทน เพื่อให้เป็นแบบแผนเดียวกัน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
จองถนน,ตอนหนึ่งในเรื่องรามเกียรติ์ที่หนุมานและนิลพัทนำพลลิงถมหินสร้างทางข้ามไปกรุงลงกา,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ทหารเอก,ตำแหน่งหรือบทบาทของนักรบที่มีฝีมือเก่งกล้าที่สุดและเป็นที่ไว้วางใจของกษัตริย์ในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
สอดแทรก,ชื่อท่ารำแม่บทท่าหนึ่งในนาฏศิลป์ไทย มีลักษณะการสอดมือและเคลื่อนไหวอย่างต่อเนื่อง,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
นางพญาคำปิน,ตัวละครในวรรณคดีเรื่องลิลิตพระลอ เป็นพระราชมารดาของพระเพื่อนและพระแพง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ท้าวพิชัยพิษณุกร,ตัวละครในวรรณคดีเรื่องลิลิตพระลอ เป็นพระราชบิดาของพระเพื่อนและพระแพง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงดวงจันทร์วันเพ็ญ,ชื่อบทเพลงไทยเดิมที่มีท่วงทำนองอ่อนหวาน นิยมใช้ประกอบการแสดงหรือบรรเลงในวาระมงคล,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
นิ้วเพชร,นิ้วที่มีอำนาจวิเศษของนนทกที่ได้รับประทานจากพระอิศวร สามารถชี้ให้ผู้ใดตายก็ได้,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,คติความเชื่อและไสยศาสตร์,การขจัดปัดเป่าและอำนาจเหนือธรรมชาติ,mythical_being,ritual_belief
ขีดขิน,ชื่อเมืองในวรรณคดีเรื่องรามเกียรติ์ เป็นเมืองของพญาวานร,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
พื้นบ้านภาคใต้,สิ่งที่เกี่ยวข้องกับวิถีชีวิต ศิลปะ หรือวัฒนธรรมเฉพาะถิ่นของประชากรในภูมิภาคตอนใต้ของไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
พิเภก,ตัวละครในเรื่องรามเกียรติ์ เป็นน้องของทศกัณฐ์ มีความเชี่ยวชาญด้านโหราศาสตร์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
ไทยดุสิต,หนึ่งในชุดไทยพระราชนิยมสำหรับสตรี ใช้ในงานพิธีกลางคืน,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
การดีด,วิธีการบรรเลงเครื่องดนตรีประเภทเครื่องสายโดยใช้นิ้วหรืออุปกรณ์เขี่ยสายให้เกิดเสียง,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
ขุนแผน,ตัวละครเอกในวรรณคดีเรื่องเสภาขุนช้างขุนแผน มีความเก่งกาจด้านการรบและอาคม,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
รัชฎา,คำเรียกเงินหรือความรุ่งเรือง มักปรากฏในชื่อเฉพาะหรือบรรดาศักดิ์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
ท้าวลัสเตียน,เจ้าเมืองลงกาองค์ที่ 2 ในเรื่องรามเกียรติ์ เป็นบิดาของทศกัณฐ์,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
พระอิศวร,เทพเจ้าสูงสุดองค์หนึ่งในศาสนาพราหมณ์-ฮินดู ผู้เป็นเจ้าแห่งการทำลายและสร้างสรรค์,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,ระบบความเชื่อและศาสนา,คติทางศาสนาและสิ่งศักดิ์สิทธิ์,deity,ritual_belief
เขี้ยวแก้ว,ฟันที่เป็นแก้วหรือสิ่งศักดิ์สิทธิ์ มักเป็นลักษณะมงคลของตัวละครสำคัญหรือพระบรมสารีริกธาตุ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,สถาปัตยกรรมและพุทธศิลป์,ศาสนสถานและปูชนียวัตถุ,artifact,material_culture
กิจจะ,ภาระ หน้าที่ หรือสิ่งที่พึงกระทำตามจารีต,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ตะเขิ่ง,คำโบราณหมายถึงความรุ่งเรือง หรืออาจหมายถึงชื่อเฉพาะในประวัติศาสตร์ท้องถิ่น,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ภาคกลาง,พื้นที่บริเวณลุ่มแม่น้ำเจ้าพระยาซึ่งเป็นศูนย์กลางการปกครองและวัฒนธรรมหลักของไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
ขอขมา,การกล่าวคำขอโทษหรือแสดงกิริยาเพื่อขอให้ยกโทษให้ในสิ่งที่ได้ล่วงเกิน,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ภาคตะวันออกเฉียงเหนือ,ภูมิภาคหนึ่งของประเทศไทย ตั้งอยู่บนที่ราบสูงโคราช,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
มลายู,กลุ่มชาติพันธุ์ที่อาศัยอยู่บริเวณคาบสมุทรมลายูและทางตอนใต้ของไทย,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
ไทยทรงดำ,กลุ่มชาติพันธุ์ไทยสาขาหนึ่ง เดิมมีถิ่นฐานอยู่ในดินแดนเดียนเบียนฟู มีเอกลักษณ์การแต่งกายสีดำ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,อัตลักษณ์ทางสังคมและกลุ่มคน,กลุ่มชาติพันธุ์และชุมชนท้องถิ่น,community,community_life
มุกดาหาร,จังหวัดหนึ่งในภาคตะวันออกเฉียงเหนือของประเทศไทย ติดริมแม่น้ำโขง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
พระองค์,ลักษณนามสำหรับเรียกพระพุทธรูป เทพเจ้า หรือเจ้านายชั้นสูง,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ละครใน,ละครรำที่แสดงโดยผู้หญิงล้วน จัดแสดงเฉพาะในพระราชฐาน,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
กุลสตรี,หญิงผู้มีตระกูลและมีความประพฤติดีงามตามจารีต,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ฤาษี,นักบวชผู้อยู่ในป่า บำเพ็ญตบะ มีอำนาจเหนือธรรมชาติในวรรณคดี,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
เพลงมอญดูดาว,ชื่อบทเพลงไทยเดิมที่มีทำนองไพเราะและมีระเบียบวิธีเฉพาะ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
บุษราคัม,อัญมณีประเภทคอรันดัมที่มีสีเหลือง เป็นหนึ่งในนพรัตน์,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,วัสดุและอัญมณี,วัสดุธรรมชาติและรัตนชาติ,artifact,material_culture
บูชายัญ,การเซ่นสรวงด้วยการฆ่าสิ่งมีชีวิตเพื่อถวายแก่เทพเจ้าตามความเชื่อ,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
ข้าวเหนียว,ข้าวที่มีเนื้อเมล็ดขุ่นและเหนียว เป็นอาหารหลักในภาคเหนือและอีสาน,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
สระอโนดาต,หนึ่งในเจ็ดสระใหญ่ในป่าหิมพานต์ น้ำใสสะอาดและไม่เคยแห้ง,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,พื้นที่ในคติความเชื่อและประวัติศาสตร์,concept,historical_spatial
สุพรรณมัจฉา,ตัวละครในเรื่องรามเกียรติ์ เป็นธิดาของทศกัณฐ์ที่มีรูปร่างเป็นนางเงือก,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
พัดเรนัง,ชื่อเพลงไทยเดิมประเภทเพลงหน้าพาทย์หรือเพลงประกอบการแสดง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
บินหนี,ชื่อท่ารำไทยท่าหนึ่งในชุดแม่บท,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ภาคอีสาน,ภูมิภาคทางตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
แม่บท,แบบฉบับหรือแม่ท่าหลักของนาฏศิลป์ไทย,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ข่ายเหล็ก,เครื่องป้องกันทำด้วยเหล็กถักเป็นตาข่าย หรือชื่อท่ารำ,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
ฝากตัว,การมอบตัวเป็นศิษย์หรือผู้อยู่ในปกครองตามจารีต,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
การนุ่งห่ม,วิธีการแต่งกายด้วยผ้าตามระเบียบประเพณีไทย,วัฒนธรรมวัตถุ ศิลปกรรม และงานช่าง,พัสตราภรณ์และเครื่องแต่งกาย,ระเบียบการแต่งกายและอาวุธจำลอง,artifact,material_culture
นางใน,สตรีที่ถวายตัวรับราชการฝ่ายในในพระราชสำนัก,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
ฝ่ามือ,ส่วนของร่างกายที่ใช้สื่อความหมายในกระบวนท่ารำ,ศิลปะการแสดงและดนตรี,บุคลากรและทักษะทางศิลปะ,กลวิธีและสมรรถนะการแสดง,music,performing_arts
แม่ท่า,ท่ารำหลักที่เป็นพื้นฐานของนาฏศิลป์,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
ขันดอก,พานหรือภาชนะใส่ดอกไม้เพื่อใช้ในพิธีบูชา,พิธีกรรม ความเชื่อ และจารีตวัฒนธรรม,จารีตประเพณีและพิธีกรรม,พิธีการสำคัญและจารีตทางสังคม,ritual,ritual_belief
บุรี,เมือง หรือเขตปกครองในสมัยโบราณ,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงหน้าพาทย์,เพลงที่ใช้บรรเลงประกอบกิริยาอาการของตัวละครหรือพิธีกรรม,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
สากล,สิ่งที่เป็นที่ยอมรับทั่วไปหรือเป็นมาตรฐานระดับนานาชาติ,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและพฤติกรรมทางสังคม,จารีตการปฏิบัติและพรรณไม้ในวิถีชีวิต,community,community_life
ภารตนาฏยัม,นาฏศิลป์คลาสสิกของอินเดียที่เป็นต้นรากของนาฏศิลป์ในเอเชียตะวันออกเฉียงใต้,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,รูปแบบการแสดงและนาฏศิลป์ท้องถิ่น,music,performing_arts
พระมหากษัตริย์,ประมุขสูงสุดของรัฐในระบอบการปกครองที่มีพระมหากษัตริย์ทรงเป็นประมุข,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,โครงสร้างสังคมและบุคคลสำคัญ,ฐานันดรศักดิ์และบทบาททางสังคม,community,community_life
กรุงรัตนโกสินทร์,ชื่อยุคสมัยและราชธานีปัจจุบันของประเทศไทย เริ่มตั้งแต่ พ.ศ. 2325,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ยุคสมัยและเหตุการณ์สำคัญ,ลำดับเวลาและประวัติศาสตร์การสงคราม,concept,historical_spatial
ลำนำ,บทร้อยกรองที่ใช้สำหรับขับร้องหรืออ่านเป็นทำนอง,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
ตามเพลง,การรำหรือแสดงท่าทางให้สอดคล้องกับจังหวะและทำนองดนตรี,ศิลปะการแสดงและดนตรี,นาฏยศิลป์และการแสดง,กระบวนท่ารำและจารีตการแสดง,music,performing_arts
นางฟ้า,เทวดาผู้หญิงที่สถิตอยู่บนสวรรค์ตามคติความเชื่อ,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,เทวปกรณ์ อสูร และอมนุษย์,character,performing_arts
การจับปลา,กิจกรรมการหาปลาเพื่อเป็นอาหารหรือการค้า,กลุ่มชาติพันธุ์ ชุมชน และวิถีชีวิต,วิถีชีวิตและระบบเศรษฐกิจ,การประกอบอาชีพและโภชนาการ,community,community_life
กาฬสินธุ์,ชื่อจังหวัดหนึ่งในภาคตะวันออกเฉียงเหนือของประเทศไทย,บริบทเชิงประวัติศาสตร์ ภูมิศาสตร์ และพื้นที่,ภูมิศาสตร์และอาณาบริเวณ,เขตปกครองและภูมิภาค,place,historical_spatial
เพลงบูชานักรบ,บทเพลงที่แต่งขึ้นเพื่อสดุดีหรือปลุกใจเหล่านักรบ,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,ritual,ritual_belief
มัยราพณ์,ตัวละครยักษ์ในเรื่องรามเกียรติ์ ผู้ครองเมืองบาดาล,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,นามานุกรมและประเภทตัวละคร,ตัวละครหลักและบทบาทในบทละคร,character,performing_arts
เพลงฝรั่งรำเท้า,ชื่อเพลงไทยเดิมประเภทเพลงหน้าพาทย์หรือเพลงเกร็ด,ศิลปะการแสดงและดนตรี,ดุริยางคศิลป์และคีตศิลป์,ระเบียบวิธีทางดนตรีและประเภทบทเพลง,music,performing_arts
น้องสาว,หญิงผู้มีพ่อแม่เดียวกันแต่เกิดทีหลัง,วรรณคดีและสิ่งมีชีวิตเชิงตำนาน,สถานภาพและลำดับชั้นทางสังคมในวรรณกรรม,ฐานันดรศักดิ์และระบบเครือญาติ,concept,general
